rank,current money,money earned by selling shares,money earned by payoff,money lost by buying shares
1,109.97063,3.6401367,40.02825,33.697754
2,91.192406,1.6113281,22.462914,32.881836
3,86.68616,0.9375,14.528441,28.779785
4,86.1159,2.5024414,19.489191,35.875732
5,84.53611,0.111572266,12.885113,28.460571
6,83.39451,4.93042,22.271704,43.807617
7,82.07408,13.5234375,29.494236,60.943604
8,79.58099,11.330322,20.82611,52.57544
9,75.82199,0.57128906,36.97329,61.722595
10,75.70788,4.7697754,26.603626,55.665527
11,75.39343,17.12915,15.313599,57.049316
12,73.956314,8.869629,22.072458,56.98577
13,73.40439,3.6123047,25.626554,55.834473
14,73.21329,0.4453125,17.624664,44.85669
15,73.099106,2.4804688,28.279045,57.6604
16,72.95093,6.421875,35.788082,69.25903
17,71.87582,0.4399414,7.0174127,35.581543
18,71.78698,6.4160156,15.911984,50.541016
19,70.69981,47.158203,19.208698,95.66709
20,70.27259,0.43896484,21.045052,51.211426
21,69.83261,0.0,35.43808,65.60547
22,69.54793,3.6328125,16.304152,50.389038
23,69.34344,0.42041016,3.0089638,34.085938
24,69.30724,1.6503906,22.117546,54.460693
25,69.10874,0.44726562,9.376682,40.71521
26,68.4425,9.299316,7.430777,48.287598
27,67.0024,6.3085938,26.17721,65.4834
28,64.88567,0.94555664,14.197938,50.257812
29,64.64772,13.239258,14.331067,62.922607
30,64.52129,2.5842285,27.29913,65.36206
31,64.436134,7.848633,13.742169,57.154663
32,64.36933,2.652588,16.829056,55.112305
33,64.20925,4.8808594,8.30739,48.979004
34,64.139366,0.10888672,33.63876,69.60828
35,63.754723,0.95654297,10.4576025,47.659424
36,61.76962,16.099365,22.31963,76.64937
37,60.066715,1.8789062,9.949285,51.761475
38,59.952045,1.0444336,35.229755,76.32214
39,59.71945,11.158447,22.069796,73.50879
40,59.261917,0.1081543,14.46797,55.31421
41,59.148556,0.4111328,18.674196,59.936768
42,58.832058,3.5112305,20.972929,65.6521
43,58.640392,0.9272461,19.340475,61.62732
44,58.59765,0.44140625,14.731808,56.57556
45,58.291782,1.0297852,30.183134,72.92114
46,57.995605,0.0,28.896484,70.90088
47,57.893147,4.6706543,21.71126,68.48877
48,57.837482,2.3359375,22.138325,66.63678
49,57.795082,1.6357422,17.486,61.32666
50,57.2745,1.7424316,15.205318,59.67325
51,56.434193,2.5256348,14.02648,60.11792
52,56.351555,17.509766,24.408625,85.56683
53,56.16745,7.1879883,27.01992,78.04047
54,56.11367,0.107910156,28.926659,72.9209
55,56.111603,13.444336,10.542267,67.875
56,55.681946,13.728516,26.690489,84.73706
57,55.03084,2.590332,28.061848,75.62134
58,54.943825,0.111083984,19.323711,64.49097
59,54.64929,9.634766,18.160307,73.14578
60,54.485924,4.7851562,23.969322,74.268555
61,54.290764,7.9299316,23.387203,77.02637
62,54.19775,6.046875,16.186762,68.03589
63,54.04827,3.7924805,48.28601,98.03022
64,53.754593,0.95654297,16.18184,63.38379
65,53.666534,0.11035156,7.004922,53.44873
66,53.53855,1.8613281,10.766887,59.08966
67,53.184692,4.9697266,34.717655,86.502686
68,52.91039,0.0,24.357174,71.44678
69,52.88428,10.395264,25.895943,83.40692
70,52.78512,0.9609375,15.914517,64.09033
71,52.619793,5.2004395,30.63963,83.220276
72,51.805664,0.43017578,30.505373,79.12988
73,51.220783,3.5610352,33.592613,85.93286
74,50.913353,0.11279297,28.828886,78.02832
75,50.647053,7.835449,19.950031,77.13843
76,50.60283,1.8149414,32.344433,83.55655
77,50.42107,3.359375,18.443472,71.381775
78,50.338383,2.9467773,29.452457,82.06085
79,50.233765,1.7109375,26.756351,78.23352
80,49.984074,1.9091797,33.085697,85.0108
81,49.230103,0.10449219,19.044672,69.91907
82,49.092674,9.765625,4.99038,65.66333
83,49.04258,16.645508,15.129794,82.73273
84,49.03689,0.46728516,47.18081,98.611206
85,47.59172,26.406982,18.336786,97.15204
86,47.315285,0.0,28.242716,80.92743
87,47.304718,1.6445312,22.271517,76.61133
88,47.300747,3.9052734,10.500822,67.10535
