rank,current money,money earned by selling shares,money earned by payoff,money lost by buying shares,euclidean distance
1,129.88045,0.0,71.4018,64.41724,35.318726
2,118.130356,0.0,61.02794,42.897583,32.082783
3,103.355484,0.0,33.386505,30.031006,33.30934
4,101.8834,0.0,1.8899888,0.006591797,32.55395
5,101.196495,0.0,1.1994233,0.0029296875,35.651043
6,100.28872,0.0,0.28896454,2.4414062E-4,32.83209
7,100.135376,0.0,0.13610885,7.324219E-4,32.554974
8,100.0,0.0,0.0,0.0,32.724243
9,100.0,0.0,0.0,0.0,31.574379
10,100.0,0.0,0.0,0.0,30.702305
11,100.0,0.0,0.0,0.0,34.977238
12,100.0,0.0,0.0,0.0,31.40994
13,100.0,0.0,0.0,0.0,34.504135
14,100.0,0.0,0.0,0.0,33.749325
15,100.0,0.0,0.0,0.0,33.87453
16,100.0,0.0,0.0,0.0,32.951427
17,100.0,0.0,0.0,0.0,32.79661
18,100.0,0.0,0.0,0.0,32.863724
19,100.0,0.0,0.0,0.0,32.125732
20,100.0,0.0,0.0,0.0,33.367977
21,100.0,0.0,0.0,0.0,33.640858
22,100.0,0.0,0.0,0.0,32.05233
23,100.0,0.0,0.0,0.0,34.263577
24,100.0,0.0,0.0,0.0,33.765343
25,100.0,0.0,0.0,0.0,37.08084
26,100.0,0.0,0.0,0.0,33.568203
27,100.0,0.0,0.0,0.0,38.01391
28,100.0,0.0,0.0,0.0,33.586594
29,100.0,0.0,0.0,0.0,39.57202
30,100.0,0.0,0.0,0.0,35.996693
31,100.0,0.0,0.0,0.0,32.483704
32,100.0,0.0,0.0,0.0,32.94954
33,100.0,0.0,0.0,0.0,31.979984
34,100.0,0.0,0.0,0.0,34.564808
35,100.0,0.0,0.0,0.0,36.749016
36,100.0,0.0,0.0,0.0,29.7213
37,100.0,0.0,0.0,0.0,33.55522
38,100.0,0.0,0.0,0.0,37.069393
39,100.0,0.0,0.0,0.0,39.091656
40,100.0,0.0,0.0,0.0,32.6312
41,100.0,0.0,0.0,0.0,36.61751
42,100.0,0.0,0.0,0.0,33.13381
43,100.0,0.0,0.0,0.0,41.619473
44,100.0,0.0,0.0,0.0,45.498302
45,100.0,0.0,0.0,0.0,39.61426
46,100.0,0.0,0.0,0.0,49.61578
47,100.0,0.0,0.0,0.0,47.217247
48,100.0,0.0,0.0,0.0,42.617237
49,100.0,0.0,0.0,0.0,39.487293
50,100.0,0.0,0.0,0.0,35.890003
51,100.0,0.0,0.0,0.0,36.575443
52,100.0,0.0,0.0,0.0,41.376217
53,100.0,0.0,0.0,0.0,47.472744
54,100.0,0.0,0.0,0.0,47.362175
55,100.0,0.0,0.0,0.0,42.47473
56,100.0,0.0,0.0,0.0,35.92046
57,100.0,0.0,0.0,0.0,40.50326
58,100.0,0.0,0.0,0.0,48.78132
59,100.0,0.0,0.0,0.0,43.750996
